Study.ID,Cross.ID,File,Source,Study.name,Genus,spL.name,spS.name,species.pair,Female.pref,homologous,trait.type,trait,Mn.spL,SD.spL,SE.spL,Mn.hybLS,SD.hybLS,SE.hybLS,Mn.hybSL,SD.hybSL,SE.hybSL,Mn.spS,SD.spS,SE.spS,Parents.spLF.spL,Parents.spLM.spL,Parents.spLF.hybLS,Parents.spLM.hybSL,Parents.spSF.hybSL,Parents.spSM.hybLS,Parents.spSF.spS,Parents.spSM.spS,N.spL,N.hybLS,N.hybSL,N.spS,reps.spL,reps.hybLS,reps.hybSL,reps.spS,Bottleneck.spLF,Bottleneck.spLM,Bottleneck.spSF,Bottleneck.spSM,pheno.div.diff,pheno.div.ratio,reciprocal,distribution,source_distribution,taxa,souce_sex.determinaton,sex.determination,hetero.sex,divergence.cytb,divergence.COI,Survival.spL,Survival.hybLS,Survival.hybSL,Survival.spS,surv.relat.hybLS,surv.relat.hybSL,surv.File,surv.Source,surv.Study.name,comments,parentals,sq.divergence.COI,ES.ID
s002,parallelus_localityA,ButlinHewitt_BiolJLinnSoc.1988,Fig1,Butlin&Hewitt_1988,Chorthippus,Chorthippus_parallelus_erythropus,Chorthippus_parallelus_parallelus,Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus,NA,Yes,morphology,NP,146.428571428571,14.2380156073581,NA,133.333333333333,10.6718737290547,NA,119.285714285714,9.03507902905251,NA,112.142857142857,10.3015750727543,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,14,27,NA,NA,NA,NA,NA,NA,NA,NA,-0.632942755816251,-0.273932093950124,Viable,Overlap,original study,Orthoptera,Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. "Sex and neo-sex chromosomes in Orthoptera: a review." Journal of Orthoptera Research (2010): 213-231.,X0,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES030
s002,parallelus_localityB,ButlinHewitt_BiolJLinnSoc.1988,Fig1,Butlin&Hewitt_1988,Chorthippus,Chorthippus_parallelus_parallelus,Chorthippus_parallelus_erythropus,Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus,NA,Yes,morphology,NP,94.2592592592593,11.1971973761711,NA,106.25,17.9843682124227,NA,126.5,9.63068014212911,NA,146.428571428571,14.2380156073581,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16,20,21,NA,NA,NA,NA,NA,NA,NA,NA,-0.630281820103953,-0.00634965455495113,Viable,Overlap,original study,Orthoptera,Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. "Sex and neo-sex chromosomes in Orthoptera: a review." Journal of Orthoptera Research (2010): 213-231.,X0,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES031
s002,parallelus_localityA,ButlinHewitt_BiolJLinnSoc.1988,Fig1,Butlin&Hewitt_1988,Chorthippus,Chorthippus_parallelus_parallelus,Chorthippus_parallelus_erythropus,Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus,NA,Yes,morphology,PD,30.2,3.91918358845308,NA,31.3636363636364,2.22680885707562,NA,34.3333333333333,2.10818510677892,NA,36.5294117647059,3.10819877967598,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,9,17,NA,NA,NA,NA,NA,NA,NA,NA,-0.637102429068029,-0.391744730369677,Viable,Overlap,original study,Orthoptera,Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. "Sex and neo-sex chromosomes in Orthoptera: a review." Journal of Orthoptera Research (2010): 213-231.,X0,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES032
s002,parallelus_localityB,ButlinHewitt_BiolJLinnSoc.1988,Fig1,Butlin&Hewitt_1988,Chorthippus,Chorthippus_parallelus_erythropus,Chorthippus_parallelus_parallelus,Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus,NA,Yes,morphology,PD,36.5294117647059,3.10819877967598,NA,32.5294117647059,2.11764705882353,NA,29.3333333333333,3.54338193757822,NA,27.2222222222222,1.87247772737252,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,12,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.636659359654159,-0.231852056265207,Viable,Overlap,original study,Orthoptera,Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. "Sex and neo-sex chromosomes in Orthoptera: a review." Journal of Orthoptera Research (2010): 213-231.,X0,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES033
s003,Drosophila_heteroneura_Drosophila_silvestris,Carson_1994.PNAS,table4,Carson.et.al_1994,Drosophila,Drosophila_silvestris,Drosophila_heteroneura,Drosophila_heteroneura_Drosophila_silvestris,NA,Yes,morphology,Number of tibial cilia on male foreleg,72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,35,35,35,35,35,35,35,35,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.632747200659169,0.348315583099063,Viable,Overlap,"Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution",Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-2.04575749056068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89897923833787,ES034
s004,BGxMutant,Coyne_1983.Drosophila.Evolution,table3,Coyne_1983,Drosophila,Drosophila_mauritiana,Drosophila_simulans,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,GA,1442,202.657346276911,37,NA,NA,NA,5141,506.666557017532,91,12166,735,147,3,3,20,20,20,20,3,3,30,0,31,25,NA,NA,NA,NA,NA,NA,NA,NA,0.957600863105742,2.59997842641332,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES035
s004,BGxMutant,Coyne_1983.Drosophila.Evolution,table3,Coyne_1983,Drosophila,Drosophila_mauritiana,Drosophila_simulans,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,WL,462,10.9544511501033,2,NA,NA,NA,487,11.13552872566,2,477,10,2,3,3,20,20,20,20,3,3,30,0,31,25,NA,NA,NA,NA,NA,NA,NA,NA,-0.635812315186466,-0.635606580097401,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES036
s004,BGxMutant,Coyne_1983.Drosophila.Evolution,table3,Coyne_1983,Drosophila,Drosophila_mauritiana,Drosophila_simulans,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,GA/WL,3.12,0.438178046004133,0.08,NA,NA,NA,10.58,2.06007281424711,0.37,25.49,1.5,0.3,3,3,20,20,20,20,3,3,30,0,31,25,NA,NA,NA,NA,NA,NA,NA,NA,-0.634715718387137,2.5504419634064,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES037
s004,BGxSPD(wildtype),Coyne_1983.Drosophila.Evolution,table3,Coyne_1983,Drosophila,Drosophila_mauritiana,Drosophila_simulans,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,GA,1442,202.657346276911,37,5139,471.041399454443,86,5400,651.789843431148,119,12050,1007.80950580951,184,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.940340994893781,2.58522185640199,Viable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES038
s004,BGxSPD(wildtype),Coyne_1983.Drosophila.Evolution,table3,Coyne_1983,Drosophila,Drosophila_mauritiana,Drosophila_simulans,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,WL,462,10.9544511501033,2,497,10.9544511501033,2,487,10.9544511501033,2,1263,27.3861278752583,5,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.518861828853692,0.86419726965605,Viable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES039
s004,BGxSPD(wildtype),Coyne_1983.Drosophila.Evolution,table3,Coyne_1983,Drosophila,Drosophila_mauritiana,Drosophila_simulans,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,GA/WL,3.12,0.438178046004133,0.08,10.35,0.985900603509299,0.18,11.09,1.25976188226188,0.23,9.538,0.755857129357129,0.138,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.637089247850217,1.03635401942622,Viable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES040
s005,BGxOxnard,Coyne_1985.Drosophila.GenetRes,table1&2,Coyne_1985,Drosophila,Drosophila_simulans,Drosophila_mauritiana,Drosophila_mauritiana_Drosophila_simulans,NA,Yes,morphology,Sex comb tooth number,9.86,0.848528137423857,0.06,12.1,0.989949493661167,0.07,12.33,1.01488915650922,0.1,14.31,1.13137084989848,0.08,NA,NA,NA,NA,NA,NA,NA,NA,200,200,103,200,NA,NA,NA,NA,NA,NA,NA,NA,-0.63738207044195,-0.111112970712491,Viable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036,ES041
s006,FC,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_sechellia,Drosophila_simulans,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6T,176,44.5477272147525,10.5,NA,NA,NA,142,36.9109739779378,8.7,15.7,2.6153393661244,0.6,NA,NA,NA,NA,8,8,NA,NA,18,NA,18,19,NA,NA,NA,NA,NA,NA,NA,NA,-0.614192842331311,3.03773691168877,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES042
s006,FC,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_sechellia,Drosophila_simulans,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,7T,49.3,12.3036579926459,2.9,NA,NA,NA,393.9,97.5807358037436,23,335.2,61.0245852095694,14,NA,NA,NA,NA,8,8,NA,NA,18,NA,18,19,NA,NA,NA,NA,NA,NA,NA,NA,-0.595504571232842,2.26757170404207,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES043
s006,FC,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6Tratio,0.049,0.0305122926047847,0.007,0.264,0.0169705627484771,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,19,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.637935576560472,3.57585672471422,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES044
s006,f^2,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6T,17.9,6.18465843842649,1.5,142.7,11.1323851891677,2.7,NA,NA,NA,176,44.5477272147525,10.5,NA,NA,8,8,NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.614520184659469,2.83574605793324,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES045
s006,f^2,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_sechellia,Drosophila_simulans,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,7T,49.3,12.3036579926459,2.9,NA,NA,NA,459,53.6003731330296,13,424.2,78.3390068867355,19,NA,NA,NA,NA,8,8,NA,NA,18,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,-0.582262086139182,2.63027062227142,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES046
s006,f^2,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6Tratio,0.04,0.012369316876853,0.003,0.238,0.0164924225024706,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.637934237432766,3.8884401789374,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES047
s006,RMdet,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6T,26.9,10.0697567001393,2.6,142.8,35,7,NA,NA,NA,176,44.5477272147525,10.5,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.615859312365569,2.20835517725988,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES048
s006,RMdet,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,7T,541.9,199.071343995061,51.4,385.2,67.5,13.5,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.564749271582735,3.00744616812815,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES049
s006,RMdet,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6Tratio,0.048,0.00348568501158668,0.0009,0.269,0.035,0.007,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.637935427768505,3.60761596987414,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES050
s006,RM,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_sechellia,Drosophila_simulans,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6T,176,44.5477272147525,10.5,NA,NA,NA,184.2,50,10,25,5.42217668469038,1.4,NA,NA,NA,NA,8,8,NA,NA,18,NA,25,15,NA,NA,NA,NA,NA,NA,NA,NA,-0.615576607627615,2.32118057949571,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES051
s006,RM,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_sechellia,Drosophila_simulans,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,7T,49.3,12.3036579926459,2.9,NA,NA,NA,381.7,73,14.6,612.6,115.414903716981,29.8,NA,NA,NA,NA,8,8,NA,NA,18,NA,25,15,NA,NA,NA,NA,NA,NA,NA,NA,-0.554229679491479,3.19633042987505,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES052
s006,RM,Coyne_1996.Male.CHC.Genetics,table1,Coyne_1986,Drosophila,Drosophila_simulans,Drosophila_sechellia,Drosophila_sechellia_Drosophila_simulans,NA,Yes,morphology,6Tratio,0.039,0.00232379000772445,0.0006,0.322,0.04,0.008,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.637934088640799,3.9274364091552,Inviable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399,ES053
s008,pn_j_irX85,Coyne_1991.sexualmorphol,table4,Coyne.et.al_1991,Drosophila,Drosophila_mauritiana,Drosophila_sechellia,Drosophila_mauritiana_Drosophila_sechellia,NA,Yes,morphology,Genital area,1.746,0.21,0.035,3.323,0.450124427242068,0.074,3.104,0.371048514348191,0.061,5.311,0.523117577605647,0.086,NA,NA,NA,NA,NA,NA,NA,NA,36,37,37,37,NA,NA,NA,NA,NA,NA,NA,NA,-0.63751375133305,1.02865554942107,Viable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.48148606012211,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.111661917187835,ES054
s008,pn_j_irX85,Coyne_1991.sexualmorphol,table4,Coyne.et.al_1991,Drosophila,Drosophila_sechellia,Drosophila_mauritiana,Drosophila_mauritiana_Drosophila_sechellia,NA,Yes,morphology,Tibia length,0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,NA,NA,NA,NA,-0.638040028521548,-0.590004929829748,Viable,Allopatry,original study,Diptera,Vicoso Beatriz and Doris Bachtrog. "Numerous transitions of sex chromosomes in Diptera." PLoS biology 13.4 (2015): e1002078.,XY,Male,NA,-1.48148606012211,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111661917187835,ES055
s009,Haplochromis_burtoni_Haplochromis_nubilus,Crapona.Cichlid.Sexual.1984,table4,Crapon&Fritzsch_1984,Haplochromis,Haplochromis_nubilus,Haplochromis_burtoni,Haplochromis_burtoni_Haplochromis_nubilus,NA,Yes,morphology,egg dummy size,8.3,0.8,NA,NA,NA,NA,10,1.6,NA,8.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,34,48,NA,NA,NA,NA,NA,NA,NA,NA,-0.637954919516227,-0.577316397167842,Inviable,Allopatry,original study,Cichliformes,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES056
s009,Haplochromis_burtoni_Haplochromis_nubilus,Crapona.Cichlid.Sexual.1984,table4,Crapon&Fritzsch_1984,Haplochromis,Haplochromis_burtoni,Haplochromis_nubilus,Haplochromis_burtoni_Haplochromis_nubilus,NA,Yes,morphology,egg dummy number,6.7,1.8,NA,4.3,1,NA,NA,NA,NA,2.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,-0.637419268433787,0.833602237386915,Inviable,Allopatry,original study,Cichliformes,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES057
s009,Haplochromis_burtoni_Haplochromis_nubilus,Crapona.Cichlid.Sexual.1984,table4,Crapon&Fritzsch_1984,Haplochromis,Haplochromis_burtoni,Haplochromis_nubilus,Haplochromis_burtoni_Haplochromis_nubilus,NA,Yes,morphology,egg dummy position,1.4,0.6,NA,3.9,1.2,NA,NA,NA,NA,5.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,-0.637449026827255,1.39442939779228,Inviable,Allopatry,original study,Cichliformes,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,ES058
s010,Coturnix_coturnix_coturnix_Coturnix_japonica,Deregnaucourt_Quail.song,table2,Deregnaucourt_2010,Coturnix,Coturnix_japonica,Coturnix_coturnix_coturnix,Coturnix_coturnix_coturnix_Coturnix_japonica,NA,Yes,sound,S2,59,79.3725393319377,15,182,54.744862772684,9,168,59.2368128784795,11,172,86.6833317310773,17,NA,NA,15,15,8,8,NA,NA,28,37,29,26,NA,NA,NA,NA,NA,NA,NA,NA,-0.621230702386705,0.963200823041581,Viable,Allopatry,original study,Aves,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,ZW,Female,-1.74472749489669,-1.74472749489669,NA,0.32175,0.38592,0.347634,-0.0773753557103908,0.104479891912139,Deregnaucourt_2002_Quail,table2&3,NA,NA,NA,0.385135517144125,ES059
s11,Hyla_chrysoscelis_Hyla_femoralis,Doherty.Frog.Song.1984,fig4,Doherty & Gerhardt 1984,Hyla,Hyla_femoralis,Hyla_chrysoscelis,Hyla_chrysoscelis_Hyla_femoralis,y,Yes,sound,pulse/call,4.242,0.622576902880277,NA,20.0000000000001,9.30232558139537,NA,15.3488372093024,4.18604651162792,NA,29.3023255813954,3.25581395348831,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.634315419551084,2.29195221956442,Viable,Overlap,original study,Anura,Miura I. "The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura)." Chromosoma 103.8 (1995): 567-574.,XY,Male,-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013,ES060
s11,Hyla_chrysoscelis_Hyla_femoralis,Doherty.Frog.Song.1984,fig4,Doherty & Gerhardt 1984,Hyla,Hyla_femoralis,Hyla_chrysoscelis,Hyla_chrysoscelis_Hyla_femoralis,y,Yes,sound,pulse duration,48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.633105567695412,1.09061567508861,Viable,Overlap,original study,Anura,Miura I. "The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura)." Chromosoma 103.8 (1995): 567-574.,XY,Male,-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013,ES061
s11,Hyla_chrysoscelis_Hyla_femoralis,Doherty.Frog.Song.1984,fig4,Doherty & Gerhardt 1984,Hyla,Hyla_femoralis,Hyla_chrysoscelis,Hyla_chrysoscelis_Hyla_femoralis,y,Yes,sound,pulse rise,1.36752136752137,0.427350427350429,NA,1.96581196581197,1.1965811965812,NA,2.3931623931624,1.88034188034188,NA,7.60683760683761,1.19658119658119,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.637115834558501,1.95835405129628,Viable,Overlap,original study,Anura,Miura I. "The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura)." Chromosoma 103.8 (1995): 567-574.,XY,Male,-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013,ES062
s11,Hyla_chrysoscelis_Hyla_femoralis,Doherty.Frog.Song.1984,fig4,Doherty & Gerhardt 1984,Hyla,Hyla_femoralis,Hyla_chrysoscelis,Hyla_chrysoscelis_Hyla_femoralis,y,Yes,sound,pulse decay,4.8,1.71428571428571,NA,8.4,3.25714285714286,NA,10.2857142857143,4.88571428571429,NA,7.71428571428572,2.05714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.637610572391801,0.0459721991469824,Viable,Overlap,original study,Anura,Miura I. "The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura)." Chromosoma 103.8 (1995): 567-574.,XY,Male,-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013,ES063
