"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hyb"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"lnCVR.es"	"lnCVR.sv.corT"	"lnCVR.sv.corF"	"comparison"	"comp.ID"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SI"	15.1375	11.2491874706576	NA	10.425	10.2530483272049	NA	6.93055555555555	5.62480589514204	NA	11.4291666666667	11.0768872658342	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138516120151809	NA	8	3	9	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES009"	"male"	0.242937019458805	0.0253206238516154	0.0472512884783609	"LS.S"	"comp.34"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SI"	15.1375	11.2491874706576	NA	10.425	10.2530483272049	NA	6.93055555555555	5.62480589514204	NA	11.4291666666667	11.0768872658342	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138516120151809	NA	8	3	9	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES009"	"male"	0.0791970994683031	0.00974261017519906	0.0444523157676906	"SL.L"	"comp.35"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SI"	15.1375	11.2491874706576	NA	10.425	10.2530483272049	NA	6.93055555555555	5.62480589514204	NA	11.4291666666667	11.0768872658342	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138516120151809	NA	8	3	9	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES009"	"male"	-0.136684808773563	0.00816938148239901	0.0286720250779874	"SL.S"	"comp.36"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	59.4444444444444	25.434495871688	NA	43.6666666666667	18.5711843695788	NA	60.7142857142857	12.9362644830535	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0625344659164496	NA	9	15	7	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES010"	"male"	-0.0328237850938747	0.0216280557005568	0.0381635178409054	"LS.L"	"comp.37"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	59.4444444444444	25.434495871688	NA	43.6666666666667	18.5711843695788	NA	60.7142857142857	12.9362644830535	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0625344659164496	NA	9	15	7	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES010"	"male"	-0.70296489546421	0.0120542007015695	0.0490725307092324	"LS.S"	"comp.38"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	59.4444444444444	25.434495871688	NA	43.6666666666667	18.5711843695788	NA	60.7142857142857	12.9362644830535	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0625344659164496	NA	9	15	7	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES010"	"male"	-0.676375307223469	0.0588273549607053	0.0760555402834916	"SL.L"	"comp.39"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	59.4444444444444	25.434495871688	NA	43.6666666666667	18.5711843695788	NA	60.7142857142857	12.9362644830535	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0625344659164496	NA	9	15	7	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES010"	"male"	-1.3465164175938	0.0488877604269302	0.0869645531518186	"SL.S"	"comp.40"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	44.1666666666667	25.3174292182722	NA	52.2727272727273	18.1363066756909	NA	31.6666666666667	9.42809041582063	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108713882507154	NA	10	11	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES011"	"male"	-0.507637204415947	0.0216123311200641	0.0414155085583242	"LS.L"	"comp.41"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	44.1666666666667	25.3174292182722	NA	52.2727272727273	18.1363066756909	NA	31.6666666666667	9.42809041582063	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108713882507154	NA	10	11	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES011"	"male"	-0.892264243789984	0.0200993163201827	0.0571631435839211	"LS.S"	"comp.42"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	44.1666666666667	25.3174292182722	NA	52.2727272727273	18.1363066756909	NA	31.6666666666667	9.42809041582063	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108713882507154	NA	10	11	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES011"	"male"	-0.460649287021438	0.119297702188026	0.142018330850973	"SL.L"	"comp.43"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"ES"	44.1666666666667	25.3174292182722	NA	52.2727272727273	18.1363066756909	NA	31.6666666666667	9.42809041582063	NA	31.6666666666667	26.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108713882507154	NA	10	11	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES011"	"male"	-0.845276326395475	0.116591445931427	0.15776596587657	"SL.S"	"comp.44"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	5.95454545454545	4.63903666260839	NA	9.21428571428571	5.3375833406484	NA	2.35714285714286	2.89968330431206	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0929107159670853	NA	11	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES012"	"male"	-0.307872402702054	0.00746125224650181	0.0318183790725782	"LS.L"	"comp.45"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	5.95454545454545	4.63903666260839	NA	9.21428571428571	5.3375833406484	NA	2.35714285714286	2.89968330431206	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0929107159670853	NA	11	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES012"	"male"	-1.63890460654332	0.2149233205164	0.264669438371908	"LS.S"	"comp.46"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	5.95454545454545	4.63903666260839	NA	9.21428571428571	5.3375833406484	NA	2.35714285714286	2.89968330431206	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0929107159670853	NA	11	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES012"	"male"	0.44526097320674	0.0256202472255703	0.0520800323251241	"SL.L"	"comp.47"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	5.95454545454545	4.63903666260839	NA	9.21428571428571	5.3375833406484	NA	2.35714285714286	2.89968330431206	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0929107159670853	NA	11	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES012"	"male"	-0.885771230634524	0.232163415406645	0.284931091624454	"SL.S"	"comp.48"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	7.36666666666667	5.07937003968012	NA	7.91666666666667	5.52959210872637	NA	4.78571428571429	5.03457433905889	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0297648005966693	NA	30	12	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES013"	"male"	0.041135051313349	0.00420450855161545	0.0121173280331664	"LS.L"	"comp.49"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	7.36666666666667	5.07937003968012	NA	7.91666666666667	5.52959210872637	NA	4.78571428571429	5.03457433905889	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0297648005966693	NA	30	12	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES013"	"male"	-1.44478570613241	0.214084739487345	0.264048493457666	"LS.S"	"comp.50"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	7.36666666666667	5.07937003968012	NA	7.91666666666667	5.52959210872637	NA	4.78571428571429	5.03457433905889	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0297648005966693	NA	30	12	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES013"	"male"	0.488563720330492	0.0207574582889634	0.032461980564719	"SL.L"	"comp.51"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"SH"	7.36666666666667	5.07937003968012	NA	7.91666666666667	5.52959210872637	NA	4.78571428571429	5.03457433905889	NA	4.15384615384615	12.6217151095916	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0297648005966693	NA	30	12	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES013"	"male"	-0.997357037115264	0.229140133945804	0.284393145989219	"SL.S"	"comp.52"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	200	120.332871651931	NA	194.285714285714	83.6416066760254	NA	108.571428571429	102.738026264944	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364703101017299	NA	10	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES014"	"male"	-0.351827229393053	0.0132123196811577	0.0339832757277078	"LS.L"	"comp.53"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	200	120.332871651931	NA	194.285714285714	83.6416066760254	NA	108.571428571429	102.738026264944	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364703101017299	NA	10	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES014"	"male"	-0.877066950105764	0.0138446643940861	0.0313102626027878	"LS.S"	"comp.54"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	200	120.332871651931	NA	194.285714285714	83.6416066760254	NA	108.571428571429	102.738026264944	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364703101017299	NA	10	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES014"	"male"	0.435735546143702	0.0116612107431062	0.0340573530543429	"SL.L"	"comp.55"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	200	120.332871651931	NA	194.285714285714	83.6416066760254	NA	108.571428571429	102.738026264944	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364703101017299	NA	10	14	14	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES014"	"male"	-0.0895041745690091	0.011732600318973	0.0313843399294228	"SL.S"	"comp.56"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	181.333333333333	123.281070007614	NA	223.076923076923	116.842077206446	NA	77.1428571428571	73.6234212955722	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308221865213348	NA	30	13	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES015"	"male"	-0.236398027858929	0.00663562967315489	0.0143434055632295	"LS.L"	"comp.57"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	181.333333333333	123.281070007614	NA	223.076923076923	116.842077206446	NA	77.1428571428571	73.6234212955722	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308221865213348	NA	30	13	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES015"	"male"	-0.677766478961605	0.0111498120587326	0.0287375894571947	"LS.S"	"comp.58"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	181.333333333333	123.281070007614	NA	223.076923076923	116.842077206446	NA	77.1428571428571	73.6234212955722	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308221865213348	NA	30	13	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES015"	"male"	0.405266250479811	0.0133672689894195	0.0245846773527001	"SL.L"	"comp.59"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"EH"	181.333333333333	123.281070007614	NA	223.076923076923	116.842077206446	NA	77.1428571428571	73.6234212955722	NA	63.0769230769231	66.4928701076133	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308221865213348	NA	30	13	7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES015"	"male"	-0.0361022006228648	0.0166328610400606	0.0389788612466653	"SL.S"	"comp.60"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"COH"	4.98	5.9337677743572	NA	7.85714285714286	6.97554035651046	NA	6.42857142857143	5.03508101387917	NA	2.5	3.90803368367358	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.096753716088835	NA	25	14	14	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES016"	"male"	-0.276614531184923	0.0160187636640563	0.0321664601990366	"LS.L"	"comp.61"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"COH"	4.98	5.9337677743572	NA	7.85714285714286	6.97554035651046	NA	6.42857142857143	5.03508101387917	NA	2.5	3.90803368367358	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.096753716088835	NA	25	14	14	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES016"	"male"	-0.577295323969712	0.0718813919328744	0.134240375188385	"LS.S"	"comp.62"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"COH"	4.98	5.9337677743572	NA	7.85714285714286	6.97554035651046	NA	6.42857142857143	5.03508101387917	NA	2.5	3.90803368367358	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.096753716088835	NA	25	14	14	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES016"	"male"	-0.401924014711067	0.0140946017946727	0.0313799671107088	"SL.L"	"comp.63"
"s002"	"parallelus_localityA"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"COH"	4.98	5.9337677743572	NA	7.85714285714286	6.97554035651046	NA	6.42857142857143	5.03508101387917	NA	2.5	3.90803368367358	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.096753716088835	NA	25	14	14	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES016"	"male"	-0.702604807495857	0.0694194212732878	0.133453882100057	"SL.S"	"comp.64"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"COH"	4.98	5.9337677743572	NA	3.5	4.89897948556636	NA	10.1923076923077	8.60576385904431	NA	3.76666666666667	4.61109772421082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.139534765368653	NA	25	8	13	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES017"	"male"	0.211629689463677	0.071952252765438	0.0887349248933035	"LS.L"	"comp.65"
