"ES.ID","lnRR.es","lnRR.sv","direction","SE","parental","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.diff","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","sq.divergence.COI"
"ES029",0.0260379220165562,0.000368333681698683,"+",0.290440343567666,"Mother","s002","parallelus_localityB","ButlinHewitt_BiolJLinnSoc.1988","Fig1","Butlin&Hewitt_1988","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus",NA,"Yes","morphology","RL",4.01428571428572,0.279941684889506,NA,3.91111111111111,0.194047213295255,NA,3.7,0.244948974278318,NA,3.44814814814815,0.228311629739592,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,18,16,27,NA,NA,NA,NA,NA,NA,NA,NA,-0.637122726497505,-0.449804244917504,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES030",0.0936854840773224,0.000984077484230851,"+",0.315741941699828,"Mother","s002","parallelus_localityA","ButlinHewitt_BiolJLinnSoc.1988","Fig1","Butlin&Hewitt_1988","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus",NA,"Yes","morphology","NP",146.428571428571,14.2380156073581,NA,133.333333333333,10.6718737290547,NA,119.285714285714,9.03507902905251,NA,112.142857142857,10.3015750727543,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,14,27,NA,NA,NA,NA,NA,NA,NA,NA,-0.632101199885475,-0.272907817284437,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES031",0.146295434349617,0.00074002631401781,"+",0.28326787002362,"Mother","s002","parallelus_localityB","ButlinHewitt_BiolJLinnSoc.1988","Fig1","Butlin&Hewitt_1988","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus",NA,"Yes","morphology","NP",146.428571428571,14.2380156073581,NA,126.5,9.63068014212911,NA,106.25,17.9843682124227,NA,94.2592592592593,11.1971973761711,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,20,16,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.629437970645139,-0.00507888709504025,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES032",0.062001038315738,0.000844807638605689,"+",0.35571532122971,"Mother","s002","parallelus_localityA","ButlinHewitt_BiolJLinnSoc.1988","Fig1","Butlin&Hewitt_1988","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus",NA,"Yes","morphology","PD",36.5294117647059,3.10819877967598,NA,34.3333333333333,2.10818510677892,NA,31.3636363636364,2.22680885707562,NA,30.2,3.91918358845308,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9,11,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.636264458465222,-0.390828979997368,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES033",0.115973080411144,0.000675166674457654,"+",0.31106402469855,"Mother","s002","parallelus_localityB","ButlinHewitt_BiolJLinnSoc.1988","Fig1","Butlin&Hewitt_1988","Chorthippus","Chorthippus_parallelus_erythropus","Chorthippus_parallelus_parallelus","Chorthippus_parallelus_erythropus_Chorthippus_parallelus_parallelus",NA,"Yes","morphology","PD",36.5294117647059,3.10819877967598,NA,32.5294117647059,2.11764705882353,NA,29.3333333333333,3.54338193757822,NA,27.2222222222222,1.87247772737252,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,12,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.635821007158576,-0.230789016435789,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES034",0.201250441000618,0.000567279645180525,"+",0.286786860477274,"Mother","s003","Drosophila_heteroneura_Drosophila_silvestris","Carson_1994.PNAS","table4","Carson.et.al_1994","Drosophila","Drosophila_silvestris","Drosophila_heteroneura","Drosophila_heteroneura_Drosophila_silvestris",NA,"Yes","morphology","Number of tibial cilia on male foreleg",72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,35,35,35,35,35,35,35,35,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.631905476174439,0.349913060025823,"Viable","Overlap","Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-2.04575749056068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89897923833787
"ES035",0.861397562825146,0.000459314967006496,"+",0.242379135332601,"Mother","s004","BGxMutant","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","GA",12166,735,147,5141,506.666557017532,91,NA,NA,NA,1442,202.657346276911,37,3,3,20,20,20,20,3,3,25,31,0,30,NA,NA,NA,NA,NA,NA,NA,NA,0.959813348957271,2.60365008340895,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES036",-0.0207476321942485,0.0000344457871912234,"+",0.242379135332601,"Mother","s004","BGxMutant","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","WL",477,10,2,487,11.13552872566,2,NA,NA,NA,462,10.9544511501033,2,3,3,20,20,20,20,3,3,25,31,0,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.634973232601755,-0.634915469657205,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES037",0.879320791957871,0.00136153285082216,"+",0.242379135332601,"Mother","s004","BGxMutant","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","GA/WL",25.49,1.5,0.3,10.58,2.06007281424711,0.37,NA,NA,NA,3.12,0.438178046004133,0.08,3,3,20,20,20,20,3,3,25,31,0,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.633875690617807,2.55406798855063,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES038",0.802665706366435,0.000718795030916691,"+",0.234160491034691,"Mother","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","GA",12050,1007.80950580951,184,5400,651.789843431148,119,5139,471.041399454443,86,1442,202.657346276911,37,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.942538604026759,2.58887991998443,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES039",0.952980999267901,0.0000325379312114007,"+",0.234160491034691,"Mother","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","WL",1263,27.3861278752583,5,487,10.9544511501033,2,497,10.9544511501033,2,462,10.9544511501033,2,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.517921943676048,0.866269964937692,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES040",-0.150759981486243,0.000639458728857004,"+",0.234160491034691,"Mother","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","GA/WL",9.538,0.755857129357129,0.138,11.09,1.25976188226188,0.23,10.35,0.985900603509299,0.18,3.12,0.438178046004133,0.08,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.636251265886183,1.03858530154965,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES041",0.148923276392107,0.0000970306146817595,"+",0.104200050893744,"Mother","s005","BGxOxnard","Coyne_1985.Drosophila.GenetRes","table1&2","Coyne_1985","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology","Sex comb tooth number",14.31,1.13137084989848,0.08,12.33,1.01488915650922,0.1,12.1,0.989949493661167,0.07,9.86,0.848528137423857,0.06,NA,NA,NA,NA,NA,NA,NA,NA,200,103,200,200,NA,NA,NA,NA,NA,NA,NA,NA,-0.636544340869142,-0.109938708812001,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35407614182036
"ES043",-0.161369701368932,0.00515385309513835,"+",0.298186778655206,"Mother","s006","FC","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology","7T",335.2,61.0245852095694,14,393.9,97.5807358037436,23,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,8,8,NA,NA,NA,NA,19,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.594630746380414,2.27093715560364,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399
"ES046",-0.0788451679299632,0.00280832202879325,"+",0.31106402469855,"Mother","s006","f^2","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology","7T",424.2,78.3390068867355,19,459,53.6003731330296,13,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,8,8,NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.581376847252694,2.63397018374177,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399
"ES049",0.341318802648098,0.0102250705144339,"+",0.286786860477274,"Mother","s006","RMdet","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology","7T",541.9,199.071343995061,51.4,385.2,67.5,13.5,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.563848937956821,3.01149317504398,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399
"ES052",0.473077234647491,0.00382940510802583,"+",0.286786860477274,"Mother","s006","RM","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology","7T",612.6,115.414903716981,29.8,381.7,73,14.6,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,-0.553320278762104,3.20055143263231,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.76955107862173,-1.38721614328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0536306587161399
"ES054",0.53708853911929,0.000648410546054257,"+",0.210849893247268,"Mother","s008","pn_j_irX85","Coyne_1991.sexualmorphol","table4","Coyne.et.al_1991","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia",NA,"Yes","morphology","Genital area",5.311,0.523117577605647,0.086,3.104,0.371048514348191,0.061,3.323,0.450124427242068,0.074,1.746,0.21,0.035,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,NA,NA,NA,NA,-0.636676135259344,1.03087973989085,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111661917187835
"ES055",-0.0376613546363104,0.0000788639681073153,"+",0.210849893247268,"Mother","s008","pn_j_irX85","Coyne_1991.sexualmorphol","table4","Coyne.et.al_1991","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia",NA,"Yes","morphology","Tibia length",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,NA,NA,NA,NA,-0.63720286605951,-0.589271812197234,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.48148606012211,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111661917187835
"ES056",-0.116533816255952,0.000881818001787257,"+",0.200300631785971,"Mother","s009","Haplochromis_burtoni_Haplochromis_nubilus","Crapona.Cichlid.Sexual.1984","table4","Crapon&Fritzsch_1984","Haplochromis","Haplochromis_burtoni","Haplochromis_nubilus","Haplochromis_burtoni_Haplochromis_nubilus",NA,"Yes","morphology","egg dummy size",8.9,0.7,NA,10,1.6,NA,NA,NA,NA,8.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,-0.637117683696577,-0.576571591150619,"Inviable","Allopatry","original study","Teleost",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES057",0.443492503697404,0.0030943606005318,"+",0.200300631785971,"Mother","s009","Haplochromis_burtoni_Haplochromis_nubilus","Crapona.Cichlid.Sexual.1984","table4","Crapon&Fritzsch_1984","Haplochromis","Haplochromis_burtoni","Haplochromis_nubilus","Haplochromis_burtoni_Haplochromis_nubilus",NA,"Yes","morphology","egg dummy number",6.7,1.8,NA,4.3,1,NA,NA,NA,NA,2.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,-0.636581570922871,0.835646749227894,"Inviable","Allopatry","original study","Teleost",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ES059",0.023530497410194,0.0140559254619461,"+",0.244572656380525,"Mother","s010","Coturnix_coturnix_coturnix_Coturnix_japonica","Deregnaucourt_Quail.song","table2","Deregnaucourt_2010","Coturnix","Coturnix_coturnix_coturnix","Coturnix_japonica","Coturnix_coturnix_coturnix_Coturnix_japonica",NA,"Yes","sound","S2",172,86.6833317310773,17,168,59.2368128784795,11,182,54.744862772684,9,59,79.3725393319377,15,NA,NA,8,8,15,15,NA,NA,26,29,37,28,NA,NA,NA,NA,NA,NA,NA,NA,-0.620379051539771,0.965364718121537,"Viable","Allopatry","original study","Bird","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","ZW","Female",-1.74472749489669,-1.74472749489669,0.347634,0.38592,0.32175,NA,0.104479891912139,-0.0773753557103908,"Deregnaucourt_2002_Quail","table2&3",NA,NA,NA,0.385135517144125
"ES060",0.646627164925049,0.0173451688603202,"+",0.573573720954548,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound","pulse/call",29.3023255813954,3.25581395348831,NA,15.3488372093024,4.18604651162792,NA,20.0000000000001,9.30232558139537,NA,4.242,0.622576902880277,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.633475046754026,2.29534012989663,"Viable","Overlap","original study","Amphibian","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013
"ES061",0.998528830111124,0.0372139622238549,"+",0.573573720954548,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound","pulse duration",48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.632264152096328,1.09289694180232,"Viable","Overlap","original study","Amphibian","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013
"ES062",1.15643185955693,0.107015214872718,"+",0.523598775598299,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound","pulse rise",7.60683760683761,1.19658119658119,NA,2.3931623931624,1.88034188034188,NA,1.96581196581197,1.1965811965812,NA,1.36752136752137,0.427350427350429,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.636277875510226,1.96143465866185,"Viable","Overlap","original study","Amphibian","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013
"ES063",-0.287682072451782,0.0569768518518518,"+",0.546881085104552,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound","pulse decay",7.71428571428572,2.05714285714286,NA,10.2857142857143,4.88571428571429,NA,8.4,3.25714285714286,NA,4.8,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.636773039770623,0.0472911642961864,"Viable","Overlap","original study","Amphibian","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013
"ES064",0.672668649216406,0.0369797950889797,"+",0.573573720954548,"Mother","s11","Hyla_chrysoscelis_Hyla_femoralis","Doherty.Frog.Song.1984","fig4","Doherty & Gerhardt 1984","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","y","Yes","sound","pulse period",157.608695652174,60.3260869565217,NA,80.4347826086956,15.7608695652174,NA,78.2608695652174,23.9130434782609,NA,26.6304347826087,5.97826086956521,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.61770172506722,2.05703930187259,"Viable","Overlap","original study","Amphibian","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-1.50863830616573,-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61348929650013
"ES065",0.316024050454056,0.0132350524674441,"+",0.641274915080932,"Mother","s12","Drosophila_persimilis_Drosophila_pseudoobscura","Ewing_1969.AnimBehav.Song","table2","Ewing_1969","Drosophila","Drosophila_persimilis","Drosophila_pseudoobscura","Drosophila_persimilis_Drosophila_pseudoobscura",NA,"Yes","sound","Mean HRR song pulse intervals in msec",66.8,10.9,NA,48.7,7.9,NA,56.8,7.3,NA,42.6,4.8,NA,NA,NA,25,25,25,25,NA,NA,4,4,4,4,386,273,268,281,NA,NA,NA,NA,-0.633603166624507,0.00935153734200211,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.0491485411114536,-2.22184874961636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29903224706928
