"ES.ID","yi","vi","direction","SE","parental","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES078",0.18413910477399,0.0410811759921569,"+",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_ipsilon","Agrotis_segetum","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",0.38,0.07,NA,0.59,0.09,NA,NA,NA,NA,0.84,0.11,NA,NA,NA,4,4,0,0,NA,NA,30,24,0,25,NA,NA,NA,NA,NA,NA,NA,NA,0.536967787136471,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"65","1","0","60",-4.13516655674236,NA,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES079",-0.114602430204242,0.042001631050563,"+",0.246826829897687,"Mother","s14","Agrotis_ipsilon_Agrotis_segetum","Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997","Agrotis","Agrotis_ipsilon","Agrotis_segetum","Agrotis_ipsilon_Agrotis_segetum",NA,"Yes","morphology",17,3.2,NA,27.6,5.8,NA,NA,NA,NA,40.5,5.1,NA,NA,NA,4,4,0,0,NA,NA,30,24,0,25,NA,NA,NA,NA,NA,NA,NA,NA,0.652269216475216,"Inviable","Overlap","original study","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",1.26204085447211,0.0414537277166986,"65","1","0","60",-4.13516655674236,NA,"Gadenne_PheromoneReceptor_JChemEcol.1997","table1","Gadenne et al_1997",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES080",0.374840547498589,0.0642592914828696,"+",0.286786860477274,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",12.26,4.82,NA,12.54,3.37,NA,8.34,3.45,NA,11.84,3.7,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,-0.631129478801023,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES081",-0.192378148039693,0.0594519268144968,"+",0.286786860477274,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",0.18,0.04,NA,0.56,0.15,NA,0.45,0.06,NA,2.07,0.32,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,3.07705035210811,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES082",0.475690530245054,0.0602765190109632,"+",0.286786860477274,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",1.66,0.54,NA,1.94,0.39,NA,1.74,0.45,NA,2.06,0.57,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,-0.352294492128354,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES083",0.120691484427933,0.0616103488568233,"+",0.286786860477274,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",7.8,2.4,NA,5.9,1.6,NA,4.7,1.7,NA,3.2,0.9,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,0.687517180724727,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES084",-0.926801806437318,0.0585229159944215,"+",0.246826829897687,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",32.5,6.9,NA,3.4,1.8,NA,2,0.7,NA,5.3,1,NA,NA,NA,6,6,3,3,NA,NA,35,19,18,22,NA,NA,NA,NA,NA,NA,NA,NA,2.10850811411735,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES085",-2.3523993855577,0.0795092619840625,"+",0.246826829897687,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",6.2,0.5,NA,20.2,16.9,NA,32,10.5,NA,3.1,0.1,NA,NA,NA,6,6,3,3,NA,NA,35,19,18,22,NA,NA,NA,NA,NA,NA,NA,NA,0.38281235656748,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES086",-1.00846101431787,0.0638138823019866,"+",0.286786860477274,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",29.6,4.5,NA,257.7,106.8,NA,193.8,156.7,NA,60.1,7,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,0.406052394060396,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES087",0.928706996480475,0.0545887531931756,"+",0.286786860477274,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",8.8,1.4,NA,8,0.5,NA,7.9,0.4,NA,8.6,1.2,NA,NA,NA,3,3,6,6,NA,NA,22,18,19,35,NA,NA,NA,NA,NA,NA,NA,NA,-0.649410594916355,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES088",-0.00449412172231144,0.0449981998239029,"+",0.246826829897687,"Mother","s15","Chorthippus_biguttulus_Chorthippus_brunneus","Gottsberger.InsectSong.2007","table1","Gottsberger&Mayer_2007","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus",NA,"Yes","sound",85.9,15.2,NA,159.6,28,NA,165,24.4,NA,131.9,15.6,NA,NA,NA,6,6,3,3,NA,NA,35,19,18,22,NA,NA,NA,NA,NA,NA,NA,NA,-0.0242605916673471,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",-2.04323382690768,2.05424066263813,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES089",0.325902441628688,0.18498252367502,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",52.1,6.8,NA,60.4,6.1,NA,57.5,6.5,NA,66.8,6.7,NA,12,12,12,12,12,12,12,12,5,10,10,5,489,807,712,290,NA,NA,NA,NA,-0.302005098157209,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES090",-0.140770425316998,0.184849761175502,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",31.7,3.5,NA,36.7,5,NA,33,3.8,NA,41,1.8,NA,12,12,12,12,12,12,12,12,5,10,10,5,1840,2450,2833,740,NA,NA,NA,NA,-0.288578183570616,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES091",0.291145322523928,0.206683003066612,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",160.9,50.6,NA,154,38.8,NA,136.9,23.6,NA,122.8,14.1,NA,12,12,12,12,12,12,12,12,5,10,10,5,119,693,857,813,NA,NA,NA,NA,-0.268599892010632,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES092",0.341378159928086,0.189627621882086,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_oceanicus","Teleogryllus_commodus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",4.8,0.9,NA,4.2,0.6,NA,4.9,0.7,NA,5.9,0.9,NA,12,12,12,12,12,12,12,12,5,10,10,5,100,100,100,100,NA,NA,NA,NA,-0.367007058928878,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES093",0.262995548091296,0.24628506842448,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",10.7,5.3,NA,4.9,2,NA,4.5,1.5,NA,2,0.1,NA,12,12,12,12,12,12,12,12,5,10,10,5,147,200,194,250,NA,NA,NA,NA,1.89835890714231,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES094",0.760907872811424,0.233222123605053,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",21.5,10.4,NA,19.4,4.7,NA,18.4,4.9,NA,20.9,3,NA,12,12,12,12,12,12,12,12,5,10,10,5,34,37,28,38,NA,NA,NA,NA,-0.641225209115121,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES095",0.805151239423186,0.241247899600924,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",2.3,1.2,NA,4.8,1.2,NA,4.2,1,NA,9.4,2.3,NA,12,12,12,12,12,12,12,12,5,10,10,5,100,100,100,100,NA,NA,NA,NA,1.48357068347841,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES096",0.785452666322636,0.222735455728407,"+",0.468320982069382,"Mother","s16","Teleogryllus_commodus_Teleogryllus_oceanicus","Bentrey&Hoy_1972_AnimBehav","table1","Bentrey&Hoy_1972","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus",NA,"Yes","sound",41.7,18.1,NA,33,7,NA,37.5,5.3,NA,28.5,2.4,NA,12,12,12,12,12,12,12,12,5,10,10,5,102,70,105,77,NA,NA,NA,NA,-0.0985988771290853,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",1.92931373924611,2.36192758882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES101",0.0232649989818378,0.0347420718057956,"+",0.234160491034691,"Mother","s18","Spodoptera_descoinsi_Spodoptera_latifascia","Monti.Clasper.BiolLinnSoc","table1","Monti et al_2001","Spodoptera","Spodoptera_latifascia","Spodoptera_descoinsi","Spodoptera_descoinsi_Spodoptera_latifascia",NA,"Yes","morphology",1117,70.47,NA,1080.83,66.62,NA,1097,42.52,NA,977.93,56.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.480020782162948,"Viable","Overlap","original paper","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",0.472689361089769,-0.216446359254276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES102",1.38745535354257,0.698080835358718,"+",0.740480489693061,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",0.035,0.0120277457017791,NA,0.0345,0.00212132034355964,NA,NA,NA,NA,0.0381666666666667,0.0110529030877262,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.551411061181493,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES107",-0.838739208269816,0.68345256027876,"+",0.740480489693061,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",0.20575,0.0209184926161837,NA,0.193,0.032526911934581,NA,NA,NA,NA,0.2135,0.0154369686143362,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.627869204021483,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES112",-1.12145944383115,0.684766620355177,"+",0.740480489693061,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",0.20875,0.0171925371406705,NA,0.203,0.0367695526217004,NA,NA,NA,NA,0.209166666666667,0.0126398839657121,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.681749308328775,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES148",0.443628369127376,0.359971239005217,"+",0.604599788078073,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",0.026,0.0116619037896906,NA,0.0376,0.0112827301660547,NA,NA,NA,NA,0.0354444444444444,0.00974821921059319,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.207537553263245,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES149",1.330839750324,0.298305220359334,"+",0.604599788078073,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",80479.76175,12733.6564666455,NA,79085.4762,3447.32655382591,NA,NA,NA,NA,65840.7107777778,5732.7881166176,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.375584875832769,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES150",1.26547285233764,0.298343767330396,"+",0.604599788078073,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",79164.88075,12512.0095022522,NA,77460.9522,3600.6844370187,NA,NA,NA,NA,63745.197,5888.21000677519,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.351138435436612,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES151",1.26590577384609,0.297918665427144,"+",0.604599788078073,"Mother","s19","musculus.1","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound",82837.5,12669.1982076975,NA,81530.7144,3665.75221843196,NA,NA,NA,NA,68163.0446666667,5734.43535431657,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.384501627044257,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",0.0191846506296483,-0.32869619235289,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
