"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hybLS"	"surv.relat.hybSL"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"SMD.recip.es"	"SMD.recip.sv"	"lnRR.recip.es"	"lnRR.recip.sv"
"s002"	"parallelus_localityB"	NA	"y"	"ButlinHewitt_BiolJLinnSoc.1988"	"Fig1"	"Butlin&Hewitt_1988"	"Chorthippus"	"Chorthippus_parallelus_eythropus"	"Chorthippus_parallelus_parallelus"	"Chorthippus_parallelus_eythropus_Chorthippus_parallelus_parallelus"	"Orthoptera"	"X0"	0.31197122273624	-3.199364454444	"PD"	36.5294117647059	3.10819877967598	NA	32.5294117647059	2.11764705882353	NA	29.3333333333333	3.54338193757822	NA	27.2222222222222	1.87247772737252	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.130977501425268	NA	17	17	12	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES033"	"male"	1.11419791779507	0.16356094895232	0.103420131656024	0.00920952640040498
"s003"	NA	NA	"y"	"Carson_1994.PNAS"	"table4"	"Carson.et.al_1994"	"Drosophila"	"Drosophila_silvestris"	"Drosophila_heteroneura"	"Drosophila_heteroneura_Drosophila_silvestris"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"Number of tibial cilia on male foreleg"	72.85	6.33	NA	59.57	3.67	NA	45.15	2.76	NA	37.25	1.65	NA	35	35	35	35	35	35	35	35	0.0861535435470349	NA	20	20	20	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES034"	"male"	4.35264258329257	0.336818718223648	0.277161811777602	0.00429274730045899
"s004"	"BGxMutant"	NA	"y"	"Coyne_1983.Drosophila.Evolution"	"table3"	"Coyne_1983"	"Drosophila"	"Drosophila_simulans"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"GA"	12050	920	184	5141	506.666557017532	91	NA	NA	NA	1442	202.657346276911	37	3	3	20	20	20	20	3	3	0.923328462781728	NA	25	31	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES035"	"male"	NA	NA	NA	NA
"s004"	"BGxMutant"	NA	"y"	"Coyne_1983.Drosophila.Evolution"	"table3"	"Coyne_1983"	"Drosophila"	"Drosophila_simulans"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"WL"	1263	25	5	487	11.13552872566	2	NA	NA	NA	462	10.9544511501033	2	3	3	20	20	20	20	3	3	0.279225204363785	NA	25	31	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES036"	"male"	NA	NA	NA	NA
"s004"	"BGxMutant"	NA	"y"	"Coyne_1983.Drosophila.Evolution"	"table3"	"Coyne_1983"	"Drosophila"	"Drosophila_simulans"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"GA/WL"	9.538	0.69	0.138	10.58	2.06007281424711	0.37	NA	NA	NA	3.12	0.438178046004133	0.08	3	3	20	20	20	20	3	3	0.343655848957462	NA	25	31	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES037"	"male"	NA	NA	NA	NA
"s004"	"BGxSPD"	NA	"y"	"Coyne_1983.Drosophila.Evolution"	"table3"	"Coyne_1983"	"Drosophila"	"Drosophila_simulans"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"GA"	12166	805.152159532594	147	5400	651.789843431148	119	5139	471.041399454443	86	1442	202.657346276911	37	3	3	20	20	20	20	3	3	0.928851193195092	NA	30	30	30	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES038"	"male"	0.453022158820981	0.0683769089698568	0.0495404455601367	251.494355351697
"s004"	"BGxSPD"	NA	"y"	"Coyne_1983.Drosophila.Evolution"	"table3"	"Coyne_1983"	"Drosophila"	"Drosophila_simulans"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"WL"	477	10.9544511501033	2	487	10.9544511501033	2	497	10.9544511501033	2	462	10.9544511501033	2	3	3	20	20	20	20	3	3	-0.282084932663664	NA	30	30	30	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES039"	"male"	-0.901006876112362	0.0734317782566813	-0.0203259030140392	0.00396712230321374
"s004"	"BGxSPD"	NA	"y"	"Coyne_1983.Drosophila.Evolution"	"table3"	"Coyne_1983"	"Drosophila"	"Drosophila_simulans"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"GA/WL"	25.49	1.6431676725155	0.3	11.09	1.25976188226188	0.23	10.35	0.985900603509299	0.18	3.12	0.438178046004133	0.08	3	3	20	20	20	20	3	3	0.910311889643604	NA	30	30	30	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES040"	"male"	0.645699281269301	0.0701410630152641	0.0690572816508976	0.000953130042523189
"s005"	"BGxOxnard"	NA	"y"	"Coyne_1985.Drosophila.GenetRes"	"table1&2"	"Coyne_1985"	"Drosophila"	"Drosophila_mauritiana"	"Drosophila_simulans"	"Drosophila_mauritiana_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"Sex comb tooth number"	14.31	1.13137084989848	0.08	12.33	1.01488915650922	0.1	12.1	0.989949493661167	0.07	9.86	0.848528137423857	0.06	NA	NA	NA	NA	NA	NA	NA	NA	-0.0857902106556753	NA	200	103	200	200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES041"	"male"	0.229777778531943	0.0147958629919771	0.0188298645735574	0.0000974135798658279
"s006"	"FC"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6T"	176	44.5477272147525	10.5	NA	NA	NA	142	36.9109739779378	8.7	15.7	2.6153393661244	0.6	NA	NA	NA	NA	8	8	NA	NA	1.0926848007667	-0.415990388933935	18	NA	18	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES042"	"male"	NA	NA	NA	NA
"s006"	"FC"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_simulans"	"Drosophila_sechellia"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"7T"	335.2	61.0245852095694	14	393.9	97.5807358037436	23	NA	NA	NA	49.3	12.3036579926459	2.9	NA	NA	8	8	NA	NA	NA	NA	0.804446083211061	-0.415990388933935	19	18	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES043"	"male"	NA	NA	NA	NA
"s006"	"FC"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6Tratio"	0.779	0.0169705627484771	0.004	NA	NA	NA	0.264	0.0169705627484771	0.004	0.049	0.0305122926047847	0.007	NA	NA	NA	NA	8	8	NA	NA	1.29407920713267	-0.415990388933935	18	NA	18	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES044"	"male"	NA	NA	NA	NA
"s006"	"f^2"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6T"	176	44.5477272147525	10.5	NA	NA	NA	142.7	11.1323851891677	2.7	17.9	6.18465843842649	1.5	NA	NA	NA	NA	8	8	NA	NA	1.01708857275432	-0.415990388933935	18	NA	17	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES045"	"male"	NA	NA	NA	NA
"s006"	"f^2"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_simulans"	"Drosophila_sechellia"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"7T"	424.2	78.3390068867355	19	459	53.6003731330296	13	NA	NA	NA	49.3	12.3036579926459	2.9	NA	NA	8	8	NA	NA	NA	NA	0.940188220107488	-0.415990388933935	17	17	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES046"	"male"	NA	NA	NA	NA
"s006"	"f^2"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6Tratio"	0.779	0.0169705627484771	0.004	NA	NA	NA	0.238	0.0164924225024706	0.004	0.04	0.012369316876853	0.003	NA	NA	NA	NA	8	8	NA	NA	1.41106534605435	-0.415990388933935	18	NA	17	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES047"	"male"	NA	NA	NA	NA
"s006"	"RMdet"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6T"	176	44.5477272147525	10.5	NA	NA	NA	142.8	35	7	26.9	10.0697567001393	2.6	NA	NA	NA	NA	8	8	NA	NA	0.782283960632256	-0.415990388933935	18	NA	25	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES048"	"male"	NA	NA	NA	NA
"s006"	"RMdet"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_simulans"	"Drosophila_sechellia"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"7T"	541.9	199.071343995061	51.4	385.2	67.5	13.5	NA	NA	NA	49.3	12.3036579926459	2.9	NA	NA	8	8	NA	NA	NA	NA	1.08134831738491	-0.415990388933935	15	25	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES049"	"male"	NA	NA	NA	NA
"s006"	"RMdet"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6Tratio"	0.779	0.0169705627484771	0.004	NA	NA	NA	0.269	0.035	0.007	0.048	0.00348568501158668	0.0009	NA	NA	NA	NA	8	8	NA	NA	1.30596528560589	-0.415990388933935	18	NA	25	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES050"	"male"	NA	NA	NA	NA
"s006"	"RM"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6T"	176	44.5477272147525	10.5	NA	NA	NA	184.2	50	10	25	5.42217668469038	1.4	NA	NA	NA	NA	8	8	NA	NA	0.824509510326357	-0.415990388933935	18	NA	25	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES051"	"male"	NA	NA	NA	NA
"s006"	"RM"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_simulans"	"Drosophila_sechellia"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"7T"	612.6	115.414903716981	29.8	381.7	73	14.6	NA	NA	NA	49.3	12.3036579926459	2.9	NA	NA	8	8	NA	NA	NA	NA	1.15203932865342	-0.415990388933935	15	25	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES052"	"male"	NA	NA	NA	NA
"s006"	"RM"	NA	"y"	"Coyne_1996.Male.CHC.Genetics"	"table1"	"Coyne_1986"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_simulans"	"Drosophila_sechellia_Drosophila_simulans"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"6Tratio"	0.779	0.0169705627484771	0.004	NA	NA	NA	0.322	0.04	0.008	0.039	0.00232379000772445	0.0006	NA	NA	NA	NA	8	8	NA	NA	1.42565990742363	-0.415990388933935	18	NA	25	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES053"	"male"	NA	NA	NA	NA
"s008"	"pn_j_irX85"	NA	"y"	"Coyne_1991.sexualmorphol"	"table4"	"Coyne.et.al_1991"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_sechellia"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"Genital area"	5.311	0.523117577605647	0.086	3.104	0.371048514348191	0.061	3.323	0.450124427242068	0.074	1.746	0.21	0.035	NA	NA	NA	NA	NA	NA	NA	NA	0.34077465269023	NA	37	37	37	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES054"	"male"	-0.525374425566073	0.0559190424799924	-0.0681763870514849	0.000152061955533836
"s008"	"pn_j_irX85"	NA	"y"	"Coyne_1991.sexualmorphol"	"table4"	"Coyne.et.al_1991"	"Drosophila"	"Drosophila_sechellia"	"Drosophila_mauritiana"	"Drosophila_mauritiana_Drosophila_sechellia"	"Diptera"	"XY"	0.31197122273624	-3.199364454444	"Tibia length"	0.469	0.0182482875908947	0.003	0.487	0.0182482875908947	0.003	0.474	0.0121655250605964	0.002	0.441	0.012	0.002	NA	NA	NA	NA	NA	NA	NA	NA	-0.265018255201393	NA	37	37	37	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES055"	"male"	0.829506097412236	0.0587032457138113	0.0270568013875133	0.0000000135490884474332
"s009"	NA	NA	"y"	"Crapona.Cichlid.Sexual.1984"	"table4"	"Crapon&Fritzsch_1984"	"Haplochromis"	"Haplochromis_burtoni"	"Haplochromis_nubilus"	"Haplochromis_burtoni_Haplochromis_nubilus"	"Teleost"	NA	-3.199364454444	-3.199364454444	"egg dummy size"	8.9	0.7	NA	10	1.6	NA	NA	NA	NA	8.3	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.260269499550245	NA	48	34	NA	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	"ES056"	"male"	NA	NA	NA	NA
"s009"	NA	NA	"y"	"Crapona.Cichlid.Sexual.1984"	"table4"	"Crapon&Fritzsch_1984"	"Haplochromis"	"Haplochromis_burtoni"	"Haplochromis_nubilus"	"Haplochromis_burtoni_Haplochromis_nubilus"	"Teleost"	NA	-3.199364454444	-3.199364454444	"egg dummy number"	6.7	1.8	NA	4.3	1	NA	NA	NA	NA	2.5	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26777483919892	NA	48	34	NA	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	"ES057"	"male"	NA	NA	NA	NA
"s009"	NA	NA	"y"	"Crapona.Cichlid.Sexual.1984"	"table4"	"Crapon&Fritzsch_1984"	"Haplochromis"	"Haplochromis_nubilus"	"Haplochromis_burtoni"	"Haplochromis_burtoni_Haplochromis_nubilus"	"Teleost"	NA	-3.199364454444	-3.199364454444	"egg dummy position"	5.4	0.6	NA	NA	NA	NA	3.9	1.2	NA	1.4	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47766759971397	NA	58	NA	34	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES058"	"male"	NA	NA	NA	NA
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"S1"	383	122.376468326227	24	161	43.081318457076	8	193	103.40696301507	17	63	95.2470471983253	18	NA	NA	8	8	15	15	NA	NA	0.739939094160928	-0.394510851418707	26	29	37	28	NA	NA	NA	NA	NA	NA	NA	NA	0.347634	0.38592	0.32175	NA	0.490833466939314	0.243945074768485	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES059"	"male"	-0.382734807076971	0.062619527560961	-0.181285823920422	95.8150117939301
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"TD"	626	74.0810367098085	14	503	91.2414379544733	15	507	64.621977685614	12	383	122.376468326227	24	NA	NA	15	15	8	8	NA	NA	-0.0172826672768177	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES062"	"male"	-0.0489928518943721	0.0615279697351163	-0.00792083349144423	10.211785750038
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"T12"	203	76.4852927038918	15	177	53.851648071345	10	191	54.744862772684	9	163	84.6640419540669	16	NA	NA	8	8	15	15	NA	NA	-0.173997327260877	-0.394510851418707	26	29	37	28	NA	NA	NA	NA	NA	NA	NA	NA	0.347634	0.38592	0.32175	NA	0.490833466939314	0.243945074768485	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES063"	"male"	-0.254529669907196	0.0620005837754672	-0.0761236954728011	16.0754195300581
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"T23"	171	68.7895340876794	13	166	66.9103878332804	11	175	43.081318457076	8	138	112.178429299041	22	NA	NA	15	15	8	8	NA	NA	-0.176906062401343	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES064"	"male"	-0.154119284805557	0.0616897307533907	-0.0527981855669708	23.366161616004
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Mean of mean frequency"	2598	301.615649461363	57	2361	267.641551333122	44	2608	177.710438635439	33	1731	152.970585407784	30	NA	NA	15	15	8	8	NA	NA	-0.0664385118846953	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES065"	"male"	-1.04934043860311	0.0698515686483815	-0.0994983859610308	29.0392042130768
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Mean_entropy"	-2.6	0.529150262212918	0.1	-2.9	0.608276253029822	0.1	-3	0.53851648071345	0.1	-3.9	1.01980390271856	0.2	NA	NA	15	15	8	8	NA	NA	-0.0667714338590411	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES066"	"male"	0.170739720348112	0.0617306345272966	NA	0.000790635790368251
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Mean FM"	45.8	3.17490157327751	0.6	42.3	4.86621002423858	0.8	46.5	5.3851648071345	1	31.8	7.1386273190299	1.4	NA	NA	15	15	8	8	NA	NA	-0.0902027519881366	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES067"	"male"	-0.813873590260387	0.0665278933819844	-0.0946652265410783	0.0210036137845051
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Mean AM"	59	37.0405183549043	7	57	42.5793377120875	7	57	26.9258240356725	5	56	61.1882341631134	12	NA	NA	15	15	8	8	NA	NA	-0.270420866279677	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES068"	"male"	0	0.0615097856477167	0	33.8421009604503
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Variance of mean frequency"	642	195.78559701878	37	598	255.476026272525	42	628	242.332416321053	45	611	178.465682975747	35	NA	NA	15	15	8	8	NA	NA	-0.27197406995564	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES069"	"male"	-0.118677122562597	0.0616164845827147	-0.0489494125175671	634.842433551264
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Variance entropy"	0.67	0.211660104885167	0.04	0.66	0.243310501211929	0.04	0.76	0.21540659228538	0.04	0.41	0.152970585407784	0.03	NA	NA	15	15	8	8	NA	NA	-0.0173949774419121	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES070"	"male"	-0.426849300870278	0.0628900911450913	-0.141078598259905	0.000349770191443009
"s010"	"compared with EUR1"	NA	"y"	"Derégnaucourt_Quail.song"	"table2"	"Derégnaucourt_2010"	"Coturnix"	"Coturnix_coturnix_japonica"	"Coturnix_coturnix_coturnix"	"Coturnix_coturnix_coturnix_Coturnix_coturnix_japonica"	"Bird"	"ZW"	-3.199364454444	0.31197122273624	"Variance FM"	577	58.206528843421	11	614	54.744862772684	9	589	59.2368128784795	11	537	76.4852927038918	15	NA	NA	15	15	8	8	NA	NA	-0.259088684591755	-0.394510851418707	28	37	29	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32175	0.38592	0.347634	0.243945074768485	0.490833466939314	"Deregnaucourt_2002_Quail"	"table2&3"	NA	NA	NA	"ES071"	"male"	0.435312978558143	0.0629453719303012	0.0415687444955557	1.77500105344298
