Study.ID,Study.name,Source,Cross.ID,Genus,sp1.name,sp2.name,species.pair,homologous,trait.type,trait,Mn.sp1,SD.sp1,SE.sp1,Mn.hyb12,SD.hyb12,SE.hyb12,Mn.hyb21,SD.hyb21,SE.hyb21,Mn.sp2,SD.sp2,SE.sp2,Parents.sp1F.sp1,Parents.sp1M.sp1,Parents.sp1F.hyb12,Parents.sp1M.hyb21,Parents.sp2F.hyb21,Parents.sp2M.hyb12,Parents.sp2F.sp2,Parents.sp2M.sp2,N.sp1,N.hyb12,N.hyb21,N.sp2,reps.sp1,reps.hyb12,reps.hyb21,reps.sp2
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_bandwmax,4330.1515,407.1581403,,3852.3444,191.5057684,,NA,NA,,3868.9027,174.3981447,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_entropymax,0.19975,0.015649814,,0.1892,0.009338094,,NA,NA,,0.1915,0.010200762,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_1,-0.287080441,0.655806594,,0.121578315,0.279757404,,NA,NA,,-1.113821657,0.436105577,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC2_1,0.00530747,0.642204595,,0.148671322,0.334041646,,NA,NA,,-0.691882514,0.253110456,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_2,-0.384777685,0.591260712,,0.102481488,0.654576136,,NA,NA,,-0.621750767,0.887378247,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_3,0.098504217,0.564735317,,-0.617944115,0.141529515,,NA,NA,,-0.493099163,0.397548913,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.1,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Constant Modulated_FAC1_4,-0.101886313,0.767012168,,-0.508615465,0.512407568,,NA,NA,,-0.196311504,0.75996657,,,,,,,,,,4,5,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_meanduration,0.035,0.012027746,,0.038166667,0.006645801,,NA,NA,,0.0425,0.027577164,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakfrequstart,88243.236,13841.18533,,73305.67133,4769.946721,,NA,NA,,66238.6365,12885.41383,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakamplstart,-29.507,2.941292346,,-28.25483333,3.903674086,,NA,NA,,-28.479,4.467500644,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_minfreqstart,86607.43525,13818.44807,,71600.63667,4899.488799,,NA,NA,,65145.4545,13795.01054,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_maxfrequstart,91795.0325,12995.6534,,75512.63517,4620.494465,,NA,NA,,69802.2725,13785.36843,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_bandwstart,5143.76625,2045.336982,,3875.790833,471.0772005,,NA,NA,,4600,NA,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_entropystart,0.20575,0.020918493,,0.178,0.014491377,,NA,NA,,0.2025,0.003535534,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakfrequend,74352.40275,5053.631734,,77592.3225,10448.67137,,NA,NA,,61843.182,5666.496358,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakamplend,-27.6895,2.713974883,,-26.39883333,4.406178091,,NA,NA,,-30.341,10.45952351,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_minfreqend,72380.22725,5077.620558,,75370.56317,9716.753383,,NA,NA,,59870.4545,5062.241793,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_maxfrequend,77172.77075,5578.887705,,79990.58667,10512.61729,,NA,NA,,65202.2725,4451.558921,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_bandwend,4737.12125,658.3624192,,4577.449833,867.7424719,,NA,NA,,5268.182,662.1093341,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_entropyend,0.20875,0.017192537,,0.199333333,0.019418205,,NA,NA,,0.222,0.002828427,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakfrequcentre,85535.69275,9125.85775,,77685.0115,5235.801152,,NA,NA,,63693.182,40385.43931,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakamplcentre,-26.802,3.430671946,,-22.67583333,7.309688049,,NA,NA,,-54.3955,43.94739356,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_minfreqcenter,80507.197,8382.73884,,75118.287,4715.180123,,NA,NA,,67679.5455,33050.81371,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_maxfreqcenter,90638.4525,8209.644472,,85149.2475,7210.790127,,NA,NA,,96740.909,2886.281187,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_bandwcentre,10071.6775,4429.051853,,9980.98,5931.12281,,NA,NA,,29015.909,35872.81253,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_entropycentre,0.22525,0.034325646,,0.211333333,0.023346663,,NA,NA,,0.1615,0.054447222,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakfrequmax,80739.4265,5303.474239,,78668.1135,5702.188222,,NA,NA,,70011.3635,12075.45554,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_peakamplmax,-13.76725,4.34043718,,-11.24566667,4.199233105,,NA,NA,,-16.256,9.073594216,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_minfreqmax,79202.79225,5361.134241,,76413.05933,6057.238694,,NA,NA,,68222.7275,12554.35917,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_maxfrequmax,84045.20575,4837.58065,,81311.18833,5595.506091,,NA,NA,,72500,12020.81528,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_bandwmax,4802.381,1332.031648,,4874.247667,1278.938097,,NA,NA,,4263.6365,514.2596701,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_entropymax,0.195,0.010739336,,0.1935,0.005128353,,NA,NA,,0.1985,0.004949747,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_FAC1_1,0.173952764,1.196438956,,0.844204737,0.604469664,,NA,NA,,-0.367196091,1.149813435,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_FAC2_1,1.909848638,1.801855065,,0.022190218,0.556192873,,NA,NA,,0.076151396,1.063138885,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_FAC1_2,0.590473907,0.549468154,,0.958423799,0.66311936,,NA,NA,,-0.42307434,2.466387943,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_FAC1_3,1.497793368,0.994128185,,0.925918421,1.154671338,,NA,NA,,2.380752909,3.056447804,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Complex 2_FAC1_4,0.487438692,1.153873884,,-0.249776602,0.709637709,,NA,NA,,-0.294351346,0.825062255,,,,,,,,,,4,6,,2,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_meanduration,0.026,0.011661904,,0.031714286,0.002429972,,NA,NA,,0.0331,0.011798776,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakfrequstart,80479.76175,12733.65647,,77879.06757,4602.959063,,NA,NA,,69479.9405,11645.28131,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakamplstart,-33.77775,5.810254577,,-27.56457143,3.879386114,,NA,NA,,-33.5918,5.432923764,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_minfreqstart,79164.88075,12512.0095,,76067.68071,4701.954851,,NA,NA,,67727.2024,11534.87045,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_maxfrequstart,82837.5,12669.19821,,80050.31371,4775.525705,,NA,NA,,71814.9405,11778.61041,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_bandwstart,3639.881,853.3854609,,3939.892286,433.8022877,,NA,NA,,4029.5834,680.4207605,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_entropystart,0.1835,0.023388031,,0.183,0.012301761,,NA,NA,,0.1937,0.034435286,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakfrequend,79257.14275,12462.30476,,81017.51786,6016.450979,,NA,NA,,71188.0953,14556.47759,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakamplend,-29.823,6.013071761,,-26.38785714,3.55160684,,NA,NA,,-32.8359,7.360315761,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_minfreqend,77598.8095,12226.80218,,79011.10929,5757.657598,,NA,NA,,69773.2143,14066.52818,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_maxfrequend,81726.78575,12753.07665,,83337.71771,6083.963797,,NA,NA,,73858.9881,14204.20041,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_bandwend,4083.3335,786.2241599,,4277.430143,683.3155854,,NA,NA,,4027.2619,688.5740425,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_entropyend,0.19775,0.019619293,,0.186714286,0.014648257,,NA,NA,,0.2027,0.031145001,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakfrequcentre,74933.33325,10968.54084,,70775.60343,3871.482381,,NA,NA,,65815.0594,11251.90013,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakamplcentre,-25.128,5.371043908,,-19.16571429,4.403403786,,NA,NA,,-28.5951,7.572926595,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_minfreqcenter,72616.66675,12624.62334,,69188.42486,3898.105509,,NA,NA,,64420.1786,11199.36466,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_maxfreqcenter,80083.9285,8479.27928,,73324.47286,4012.859908,,NA,NA,,68504.0477,10935.36462,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_bandwcentre,7431.54775,6279.728024,,4103.157,295.9083431,,NA,NA,,4036.25,473.3382165,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_entropycentre,0.199,0.005354126,,0.184142857,0.005580579,,NA,NA,,0.1986,0.018301184,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakfrequmax,79097.61925,11822.76515,,74312.519,3267.970829,,NA,NA,,69627.7381,11480.93553,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_peakamplmax,-17.05825,4.592181862,,-11.37742857,3.372657501,,NA,NA,,-19.3106,7.364248988,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_minfreqmax,77244.0475,11659.22825,,72715.02543,3256.174297,,NA,NA,,68056.9047,11431.67372,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_maxfrequmax,81376.1905,11690.86104,,76883.37129,3125.753859,,NA,NA,,72044.1071,11604.97692,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_bandwmax,4088.69075,268.906355,,4128.215857,202.383104,,NA,NA,,3950.5357,342.2510779,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_entropymax,0.193,0.005477226,,0.182857143,0.004775932,,NA,NA,,0.1946,0.020924202,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_FAC1_1,0.455200957,1.135589244,,0.311027086,0.406840918,,NA,NA,,-0.26524397,1.373779583,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_FAC2_1,0.811800672,0.856322692,,0.462904958,0.264716615,,NA,NA,,-0.034281044,0.787514837,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_FAC1_2,0.16573786,0.92160411,,1.09112893,0.645860365,,NA,NA,,-0.181575183,1.123795002,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_FAC1_3,-0.116091484,0.957455766,,-0.098350829,0.511931178,,NA,NA,,-0.29749416,0.597015785,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,U Shaped_FAC1_4,-0.406541601,0.481830246,,-1.032547317,0.398394063,,NA,NA,,-0.177623458,1.456416339,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_meanduration,0.0285,0.006350853,,0.03,0.003696846,,NA,NA,,0.0274,0.005621388,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakfrequstart,69339.93775,6362.590561,,68451.621,2875.926622,,NA,NA,,62809.4284,7177.900523,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakamplstart,-33.65375,2.836160477,,-28.56628571,3.474644381,,NA,NA,,-33.0798,3.808190845,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_minfreqstart,68133.1495,6257.955264,,67045.172,2746.474664,,NA,NA,,61456.5655,7116.628312,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_maxfrequstart,71765.74775,6142.916222,,70854.81571,2947.697089,,NA,NA,,65648.8367,7248.44818,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_bandwstart,3589.92925,176.6865194,,3775.692714,345.8361665,,NA,NA,,4137.3085,395.384605,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_entropystart,0.18675,0.006652067,,0.178714286,0.008596788,,NA,NA,,0.2046,0.020337158,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakfrequend,80755.217,7130.379351,,84010.68457,7798.918901,,NA,NA,,72124.2288,8826.009131,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakamplend,-31.71625,2.617090544,,-25.62514286,3.160243368,,NA,NA,,-31.641,5.323450072,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_minfreqend,79211.874,7021.757562,,82066.591,7545.24491,,NA,NA,,70563.016,8746.672088,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_maxfrequend,83357.7775,7015.103605,,86438.18414,7823.339106,,NA,NA,,74765.7748,8842.43616,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_bandwend,4100.54675,191.5042202,,4319.479,348.1816172,,NA,NA,,4153.6997,370.0441849,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_entropyend,0.19825,0.008261356,,0.189142857,0.007904188,,NA,NA,,0.2075,0.024595618,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakfrequcentre,74106.622,7044.518484,,72854.88157,4026.89546,,NA,NA,,70103.3933,7576.549201,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_peakamplcentre,-27.12425,1.500695033,,-18.20057143,4.354723369,,NA,NA,,-23.4592,5.097972795,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_minfreqcenter,72668.032,6267.500274,,70949.81257,3823.124153,,NA,NA,,68409.526,7641.204779,,,,,,,,,,4,7,,10,,,,
s19,Musolf et al_2015,S2,musculus.3,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,Yes,sound,Frequ Modulated Upsweep_maxfreqcenter,78169.564,5725.857162,,75534.119,4229.424956,,NA,NA,,72564.2708,7651.975033,,,,,,,,,,4,7,,10,,,,
