"ES.ID","lnRR.es","lnRR.sv","direction","SE","parental","Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES080",-0.0225816046967093,0.0110380029674634,"+",0.286786860477274,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",12.26,4.82,NA,12.54,3.37,NA,8.34,3.45,NA,11.84,3.7,NA,NA,NA,"3","3","6","6",NA,NA,22,18,19,35,NA,NA,NA,NA,-0.695918780455524,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES081",1.52605630349505,0.00161846891260217,"+",0.246826829897687,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",2.07,0.32,NA,0.45,0.06,NA,0.56,0.15,NA,0.18,0.04,NA,NA,NA,"6","6","3","3",NA,NA,35,19,18,22,NA,NA,NA,NA,2.95444532631089,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES082",0.168820869575052,0.00570774111396765,"+",0.246826829897687,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",2.06,0.57,NA,1.74,0.45,NA,1.94,0.39,NA,1.66,0.54,NA,NA,NA,"6","6","3","3",NA,NA,35,19,18,22,NA,NA,NA,NA,-0.421431222280371,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES083",0.279171382783872,0.00838906034141709,"+",0.286786860477274,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",7.8,2.4,NA,5.9,1.6,NA,4.7,1.7,NA,3.2,0.9,NA,NA,NA,"3","3","6","6",NA,NA,22,18,19,35,NA,NA,NA,NA,0.60216832829726,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES084",2.25746465771358,0.0160392558637026,"+",0.246826829897687,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",32.5,6.9,NA,3.4,1.8,NA,2,0.7,NA,5.3,1,NA,NA,NA,"6","6","3","3",NA,NA,35,19,18,22,NA,NA,NA,NA,2.00100402015345,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES085",-1.18113331235611,0.0370256018533436,"+",0.246826829897687,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",6.2,0.5,NA,20.2,16.9,NA,32,10.5,NA,3.1,0.1,NA,NA,NA,"6","6","3","3",NA,NA,35,19,18,22,NA,NA,NA,NA,0.30221427968536,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES086",-1.1708168579155,0.034796975757234,"+",0.246826829897687,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_biguttulus","Chorthippus_brunneus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",60.1,7,NA,193.8,156.7,NA,257.7,106.8,NA,29.6,4.5,NA,NA,NA,"6","6","3","3",NA,NA,35,19,18,22,NA,NA,NA,NA,0.325091972400508,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.59322033898305082","0.5","0.72368421052631582","0.35294117647058826",0.0553419893520076,0.425089014858093,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES087",0.0953101798043249,0.00136746467776943,"+",0.286786860477274,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",8.8,1.4,NA,8,0.5,NA,7.9,0.4,NA,8.6,1.2,NA,NA,NA,"3","3","6","6",NA,NA,22,18,19,35,NA,NA,NA,NA,-0.71391486833206,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES088",-0.223901414177312,0.00185072045070242,"+",0.286786860477274,"Mother","s15","Gottsberger&Mayer_2007","table1","Chorthippus_biguttulus_Chorthippus_brunneus","Chorthippus","Chorthippus_brunneus","Chorthippus_biguttulus","Chorthippus_biguttulus_Chorthippus_brunneus","Yes","sound",131.9,15.6,NA,165,24.4,NA,159.6,28,NA,85.9,15.2,NA,NA,NA,"3","3","6","6",NA,NA,22,18,19,35,NA,NA,NA,NA,-0.0985118303824141,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0/XY","Male",2.02162719731391,"0.35294117647058826","0.72368421052631582","0.5","0.59322033898305082",0.425089014858093,0.0553419893520076,"Perdeck_1958_Grasshopper","table7",NA,NA,"wild but caught in juvenile stage",1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES089",0.149918132739295,0.00328987677385119,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_oceanicus","Teleogryllus_commodus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",66.8,6.7,NA,57.5,6.5,NA,60.4,6.1,NA,52.1,6.8,NA,"12","12","12","12","12","12","12","12",5,10,10,5,290,712,807,489,-0.371925910490167,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES090",0.217064505237828,0.00171147197462702,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_oceanicus","Teleogryllus_commodus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",41,1.8,NA,33,3.8,NA,36.7,5,NA,31.7,3.5,NA,"12","12","12","12","12","12","12","12",5,10,10,5,740,2833,2450,1840,-0.358708340332707,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES091",0.0438304515847084,0.0261274475110566,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",160.9,50.6,NA,154,38.8,NA,136.9,23.6,NA,122.8,14.1,NA,"12","12","12","12","12","12","12","12",5,10,10,5,119,693,857,813,-0.339041538356925,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES092",0.185717145795093,0.00669465143138554,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",5.9,0.9,NA,4.9,0.7,NA,4.2,0.6,NA,4.8,0.9,NA,"12","12","12","12","12","12","12","12",5,10,10,5,100,100,100,100,-0.435914399530669,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES093",0.781008536351279,0.0657295128689246,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",10.7,5.3,NA,4.9,2,NA,4.5,1.5,NA,2,0.1,NA,"12","12","12","12","12","12","12","12",5,10,10,5,147,200,194,250,1.79413133404128,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES094",0.102779869064335,0.052666568049497,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",21.5,10.4,NA,19.4,4.7,NA,18.4,4.9,NA,20.9,3,NA,"12","12","12","12","12","12","12","12",5,10,10,5,34,37,28,38,-0.705857104175154,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES095",0.805625163986636,0.0176426780158268,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_oceanicus","Teleogryllus_commodus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",9.4,2.3,NA,4.2,1,NA,4.8,1.2,NA,2.3,1.2,NA,"12","12","12","12","12","12","12","12",5,10,10,5,100,100,100,100,1.38581024050875,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES096",0.233993567338276,0.0421799001728518,"+",0.468320982069382,"Mother","s16","Bentrey&Hoy_1972","table1","Teleogryllus_commodus_Teleogryllus_oceanicus","Teleogryllus","Teleogryllus_commodus","Teleogryllus_oceanicus","Teleogryllus_commodus_Teleogryllus_oceanicus","Yes","sound",41.7,18.1,NA,33,7,NA,37.5,5.3,NA,28.5,2.4,NA,"12","12","12","12","12","12","12","12",5,10,10,5,102,70,105,77,-0.171691077717232,"Viable","Overlap","The Australian crickets (Orthoptera: Gryllidae)","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",2.3256518320138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_N of songs. N of parental pairs: 12",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES101",0.0329172555915596,0.000259313185105927,"+",0.234160491034691,"Mother","s18","Monti et al_2001","table1","Spodoptera_descoinsi_Spodoptera_latifascia","Spodoptera","Spodoptera_latifascia","Spodoptera_descoinsi","Spodoptera_descoinsi_Spodoptera_latifascia","Yes","morphology",1117,70.47,NA,1080.83,66.62,NA,1097,42.52,NA,977.93,56.86,NA,"<15","<15","<15","<15","<15","<15","<15","<15",30,30,30,30,NA,NA,NA,NA,-0.547166080322142,"Viable","Overlap","original paper","Lepidoptera","Traut W. K. Sahara and F. Marec. Sex chromosomes and sex determination in Lepidoptera. Sexual Development 1.6 (2007): 332-346.","ZW/Z0","Female",-0.222032619152305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES103",0.163275822435002,0.00618673643052001,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",88243.236,13841.1853318188,NA,74950,636.396103067893,NA,NA,NA,NA,72556.187,12617.0280666415,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.451987662191936,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES104",0.165078632658322,0.00640556212097919,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",86607.43525,13818.4480690976,NA,73428.125,667.332024744804,NA,NA,NA,NA,69262.5583333333,11355.7727477618,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.409918591044823,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES105",0.168433831720051,0.00501089049058667,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",91795.0325,12995.6534045651,NA,77565.625,48.6135912065751,NA,NA,NA,NA,78189.151,12300.4108540514,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.5055243302865,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES108",0.0120409171903448,0.0335022754978253,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",74352.40275,5053.63173352705,NA,73462.5,18685.2966928545,NA,NA,NA,NA,70818.2011666667,7761.64499762865,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.674931337543529,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES109",0.00835339391415474,0.033922191397404,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",72380.22725,5077.62055821789,NA,71778.125,18353.8403891733,NA,NA,NA,NA,68704.39,7683.04402875269,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.66974557227359,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES110",0.012193216698952,0.034012969309645,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",77172.77075,5578.88770454125,NA,76237.5,19498.469491219,NA,NA,NA,NA,73259.6543333333,7707.3985466567,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.669872049479807,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES111",0.0738250790588277,0.0378866718489069,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",4737.12125,658.362419241045,NA,4400,1131.37084989848,NA,NA,NA,NA,4521.83383333333,641.038901793146,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.678248824836306,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES113",0.320439400920958,0.184822022973934,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",85535.69275,9125.85774953417,NA,62084.375,37454.5623159749,NA,NA,NA,NA,61978.2051666667,9275.54600271917,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.260310183698052,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES114",0.148144564578714,0.0495330656428569,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",80507.197,8382.73883959728,NA,69421.875,21244.1393572733,NA,NA,NA,NA,61213.2866666667,9007.74500857463,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.333346068038851,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES115",-0.04942960069771,0.00245694587747693,"+",0.740480489693061,"Mother","s19","Musolf et al_2015","S2","musculus.1","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",90638.4525,8209.64447164254,NA,95231.25,2713.52227280338,NA,NA,NA,NA,71257.7506666667,7370.4746510776,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,-0.384000117162397,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.33294638115483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"no"
